"city","state","name","email","phone","img_url","city_site_url","population"
"Abilene","TX","Anthony Williams","anthony.williams@abilenetx.com","325-676-6205","https://secure.usmayors.org/mayorphotos/Williams_Anthony!53555.jpg","http://www.abilenetx.com","122999"
"Pearland","TX","Tom Reid","treid@pearlandtx.gov","281-652-1654","https://secure.usmayors.org/mayorphotos/Reid_Tom!2571.jpg","http://www.pearlandtx.gov","122149"
"Richardson","TX","Paul Voelker","paul.voelker@cor.gov","972-744-4203","https://secure.usmayors.org/mayorphotos/Voelker_Paul!981.JPG","http://www.cor.net","120981"
"Odessa","TX","David Turner","cs@odessa-tx.gov","432-335-4104","https://secure.usmayors.org/mayorphotos/Turner_David!858.jpg","http://www.odessa-tx.gov","120568"
"Sugar Land","TX","Joe R. Zimmerman","jzimmerman@sugarlandtx.gov","281-275-2700","https://secure.usmayors.org/mayorphotos/Zimmerman_Joe!53077.jpg","http://www.sugarlandtx.gov","118600"
"Beaumont","TX","Becky Ames","becky.ames@beaumonttexas.gov","409-880-3736","https://secure.usmayors.org/mayorphotos/Ames_Becky!77.jpg","http://beaumonttexas.gov","118428"
"College Station","TX","Karl Mooney","kmooney@cstx.gov","979-200-9748","https://secure.usmayors.org/mayorphotos/Mooney_Karl!53154.jpg","http://www.cstx.gov","116218"
"Lewisville","TX","Rudy Durham","rdurham@cityoflewisville.com","972-219-3404","https://secure.usmayors.org/mayorphotos/Durham_Rudy!636.jpg","http://www.cityoflewisville.com","106586"
"League City","TX","Pat Hallisey","pat.hallisey@leaguecity.com","281-910-0182","https://secure.usmayors.org/mayorphotos/Hallisey_Pat!53395.jpg","http://www.leaguecity.com","106244"
"Tyler","TX","Martin Heines","","903-531-1250","https://secure.usmayors.org/mayorphotos/Heines_Martin!1186.jpg","http://www.cityoftyler.org","105729"
"Wichita Falls","TX","Stephen L. Santellana","stephen.santellana@wichitafallstx.gov","940-761-7404","https://secure.usmayors.org/mayorphotos/Santellana_Stephen!53156.jpg","http://www.cwftx.net","104576"
"Allen","TX","Debbie Stout","dstout@cityofallen.org","214-509-4120","https://secure.usmayors.org/mayorphotos/0034N00002iJC3Y.jpg","http://www.cityofallen.org","103383"
"San Angelo","TX","Brenda Gunter","brenda.gunter@cosatx.us","325-450-8734","https://secure.usmayors.org/mayorphotos/Gunter_Brenda!53515.jpg","http://www.sanangelotexas.org","100215"
"Edinburg","TX","Richard Molina","citysec@cityofedinburg.com","956-383-5661","https://secure.usmayors.org/mayorphotos/Molina_Richard!54032.jpg","http://www.cityofedinburg.com","98665"
"Conroe","TX","Toby Powell","mayor@cityofconroe.org","936-522-3010","https://secure.usmayors.org/mayorphotos/Powell_Toby!53075.jpg","http://www.cityofconroe.org","87654"
"Bryan","TX","Andrew Nelson","anelson@bryantx.gov","979-209-5008","https://secure.usmayors.org/mayorphotos/Nelson_Andrew!53152.jpg","http://www.bryantx.gov/","85445"
"Mission","TX","Armando Ocana","mayor@missiontexas.us","956-580-8662","https://secure.usmayors.org/mayorphotos/Ocana_Armando!54369.jpg","http://www.missiontexas.us","84827"
"New Braunfels","TX","Barron Casteel","mayor@nbtexas.org","830-832-6899","https://secure.usmayors.org/mayorphotos/Casteel_Barron!2428.JPG","http://www.nbtexas.org","84612"
"Longview","TX","Andy Mack","mayor@longviewtexas.gov","903-237-1022","https://secure.usmayors.org/mayorphotos/Mack_Andy!662.jpg","http://www.ci.longview.tx.us","81647"
"Pharr","TX","Ambrosio 'Amos' Hernandez","mayor@pharr-tx.gov","956-702-5335","https://secure.usmayors.org/mayorphotos/Hernandez_Ambrosio!912.jpg","http://www.pharr-tx.gov","79707"
"Flower Mound","TX","Steve Dixon","mayor@flower-mound.com","972-874.6067","https://secure.usmayors.org/mayorphotos/Dixon_Steve!54357.jpg","http://www.flower-mound.com","77329"
"Baytown","TX","Brandon Capetillo","mayor@baytown.org","281-420-6550","https://secure.usmayors.org/mayorphotos/Capetillo_Brandon!54537.jpg","http://www.baytown.org","77024"
"Cedar Park","TX","Corbin Van Arsdale","mayor.vanarsdale@cedarparktexas.gov","512-964-1633","https://secure.usmayors.org/mayorphotos/VanArsdaleCorbin!54350.jpg","http://www.cedarparktexas.gov","76999"
"Temple","TX","William A. Jones III","bjones@ci.temple.tx.us","254-298-2951","https://secure.usmayors.org/mayorphotos/Jones_William!1154.JPG","http://www.ci.temple.tx.us","76256"
"Missouri City","TX","Yolanda Ford","yolanda.ford@missouricitytx.gov","281-403-8500","https://secure.usmayors.org/mayorphotos/Ford_Yolanda!54495.jpg","http://www.missouricitytx.gov","74705"
"Georgetown","TX","Dale Ross","mayor@georgetown.org","512-930-3651","https://secure.usmayors.org/mayorphotos/Ross_Dale!3569.jpg","https://georgetown.org","74180"
"Mansfield","TX","David L. Cook","david.cook@mansfieldtexas.gov","817-276-4204","https://secure.usmayors.org/mayorphotos/Cook_David!3571.jpg","http://www.mansfield-tx.gov","70981"
"North Richland Hills","TX","Oscar Trevino","otrevino@nrhtx.com","817-427-6060","https://secure.usmayors.org/mayorphotos/Trevino_Oscar!835.jpg","https://www.nrhtx.com","70836"
"Victoria","TX","Rawley McCoy","rmccoy@victoriatx.org","361-485-3030","https://secure.usmayors.org/mayorphotos/McCoy_Rawley!54721.jpg","http://www.victoriatx.org","67015"
"Rowlett","TX","Tammy Dana-Bashian","tdana-bashian@rowlett.com","972-412-6115","https://secure.usmayors.org/mayorphotos/Dana-Bashian_Tammy!53925.jpg","http://www.rowlett.com","66285"
"Harlingen","TX","Chris Boswell","cboswell@southtexlaw.com","956-428-9191","https://secure.usmayors.org/mayorphotos/Boswell_Chris!487.jpg","http://www.myharlingen.us","65436"
"Pflugerville","TX","Victor Gonzales","mayor@pflugervilletx.gov","512-990-6101","https://secure.usmayors.org/mayorphotos/Gonzales_Victor!53235.jpg","http://cityofpflugerville.com/","64431"
"San Marcos","TX","Jane Hughson","jhughson@sanmarcostx.gov","512-781-8538","https://secure.usmayors.org/mayorphotos/Hughson_Jane!54496.jpg","http://www.sanmarcostx.gov","63509"
"Euless","TX","Linda Lipp Martin","mayor@eulesstx.gov","817-685-1437","https://secure.usmayors.org/mayorphotos/Martin_Linda!362.jpg","http://www.ci.euless.tx.us","57346"
"Leander","TX","Troy Hill","mayor@leandertx.gov","512-528-2700","https://secure.usmayors.org/mayorphotos/Hill_Troy!54382.jpg","http://www.leandertx.gov","56111"
"Port Arthur","TX","Thurman 'Bill' Bartie","thurman.bartie@portarthurtx.gov","409-983-8105","https://secure.usmayors.org/mayorphotos/Bartie_Thurman!54753.jpg","http://www.portarthur.net","55018"
"Grapevine","TX","William 'Bill' D. Tate","wtate@grapevinetexas.gov","817-410-3105","https://secure.usmayors.org/mayorphotos/Tate_William!1949.jpg","http://www.ci.grapevine.tx.us","53976"
"DeSoto","TX","Curtistene Smith McCowan","kmorris@desototexas.gov","972-230-9664","https://secure.usmayors.org/mayorphotos/McCowan_Curtistene!53045.jpg","http://www.desototexas.gov","53523"
"Wylie","TX","Eric Hogue","eric.hogue@wylietexas.gov","972-516-6010","https://secure.usmayors.org/mayorphotos/Hogue_Eric!3579.jpg","http://www.ci.wylie.tx.us","51585"
"Galveston","TX","James D. Yarbrough","jimyarbrough@cityofgalveston.org","409-797-3510","https://secure.usmayors.org/mayorphotos/Yarbrough_Jim!427.jpg","http://www.cityofgalveston.org","50457"
"Little Elm","TX","David Hillock","dhillock@littleelm.org","214-975-0402","https://secure.usmayors.org/mayorphotos/Hillock_David!3624.jpg","http://www.littleelm.org","50314"
"Bedford","TX","Jim Griffin","jim.griffin@bedfordtx.gov","817-952-2108","https://secure.usmayors.org/mayorphotos/Griffin_Jim!80.jpg","http://www.ci.bedford.tx.us","49464"
"Texas City","TX","Matthew 'Matt' T. Doyle","mayor-tx@texas-city-tx.org","409-643-5902","https://secure.usmayors.org/mayorphotos/Doyle_Matthew!1159.jpg","http://www.texas-city-tx.org","49153"
"Cedar Hill","TX","Stephen Mason","stephen.mason@cedarhilltx.com","972-291-8450","https://secure.usmayors.org/mayorphotos/Mason_Stephen!54745.jpg","http://www.cedarhilltx.com","48463"
"Keller","TX","Pat McGrail","pmcgrail@cityofkeller.com","817-743-4007","https://secure.usmayors.org/mayorphotos/McGrail_Pat!53558.jpg","http://cityofkeller.com","47350"
"Burleson","TX","Ken Shetter","mayor@burlesontx.com","817-426-9662","https://secure.usmayors.org/mayorphotos/Shetter_Ken!1550.jpg","http://www.burlesontx.com","47282"
"Kyle","TX","Travis Mitchell","tmitchell@cityofkyle.com","512-944-0948","https://secure.usmayors.org/mayorphotos/Mitchell_Travis!54041.jpg","http://www.cityofkyle.com","46874"
"Rockwall","TX","Jim Pruitt","jimpruitt@rockwall.com","972-771-7700","https://secure.usmayors.org/mayorphotos/Pruitt_Jim!3443.JPG","http://rockwall.com","45112"
"Haltom City","TX","An Truong","mayor@haltomcitytx.com","817-222-7700","https://secure.usmayors.org/mayorphotos/Truong_An!54746.jpg","http://www.haltomcitytx.com","44339"
"The Colony","TX","Joe McCourry","tcmayor@thecolonytx.gov","972-624-4440","https://secure.usmayors.org/mayorphotos/McCourry_Joe!3576.jpg","http://www.ci.the-colony.tx.us","43402"
"Sherman","TX","David Plyler","davidp@ci.sherman.tx.us","903-813-2042","https://secure.usmayors.org/mayorphotos/Plyler_David!1086.jpg","http://www.cityofsherman.org","42462"
"Coppell","TX","Karen Hunt","khunt@coppelltx.gov","972-304-3669","https://secure.usmayors.org/mayorphotos/Hunt_Karen!1663.JPG","http://www.coppelltx.gov","41818"
"Huntsville","TX","Andy Brauninger","abrauninger@huntsvilletx.gov","936-291-5403","https://secure.usmayors.org/mayorphotos/Brauninger_Andy!2063.jpg","http://www.huntsvilletx.gov","41521"
"Weslaco","TX","David Suarez","david.suarez@weslacotx.gov","956-968-3181","https://secure.usmayors.org/mayorphotos/Suarez_David!3578.jpg","http://www.weslacotx.gov","41171"
"Schertz","TX","Ralph Gutierrez","ralphgutierrez@schertz.com","210-619-1000","https://secure.usmayors.org/mayorphotos/Gutierrez_Ralph!54849.jpg","http://schertz.com","41057"
"Farmers Branch","TX","Robert C. Dye","robert.dye@farmersbranchtx.gov","972-919-2503","https://secure.usmayors.org/mayorphotos/Dye_Robert!53557.jpg","http://www.farmersbranch.info","40209"
"Friendswood","TX","Mike Foreman","mayor@friendswood.com","281-996-3270","https://secure.usmayors.org/mayorphotos/Foreman_Mike!54354.jpg","http://www.ci.friendswood.tx.us","40181"
"Lancaster","TX","Clyde Hairston","chairston@lancaster-tx.com","972-218-1300","https://secure.usmayors.org/mayorphotos/Hairston_Clyde!54381.jpg","http://www.lancaster-tx.com","39477"
"Duncanville","TX","Barry L. Gordon","bgordon@duncanville.com","972-780-5017","https://secure.usmayors.org/mayorphotos/Gordon_Barry!54353.jpg","http://www.duncanville.com","39364"
"Hurst","TX","Henry Wilson","mayor.wilson@hursttx.gov","817-980-2577","https://secure.usmayors.org/mayorphotos/Wilson_Henry!54368.jpg","http://www.hursttx.gov","38992"
"Rosenberg","TX","William 'Bill' T. Benton","william.benton@rosenbergtx.gov","832-595-3340","https://secure.usmayors.org/mayorphotos/Benton_William!53520.jpg","http://www.ci.rosenberg.tx.us","38061"
"Texarkana","TX","Bob Bruggeman","rbbruggeman@aol.com","903-223-3153","https://secure.usmayors.org/mayorphotos/Bruggeman_Bob!1158.jpg","http://www.ci.texarkana.tx.us","37295"
"San Juan","TX","Mario Garza","mgarza@cityofsanjuantexas.com","956-223-2200","https://secure.usmayors.org/mayorphotos/Garza_Mario!53514.jpg","http://www.cityofsanjuantexas.com","37154"
"Waxahachie","TX","Kevin Strength","kstrength@waxahachie.com","469-309-4000","https://secure.usmayors.org/mayorphotos/Strength_Kevin!3577.jpg","http://www.waxahachie.com","36807"
"Del Rio","TX","Bruno 'Ralphy' Lozano","delriomayor@icloud.com","830-774-8790","https://secure.usmayors.org/mayorphotos/Lozano_Bruno!54352.jpg","http://www.cityofdelrio.com","35954"
"Lufkin","TX","Bob Brown","mayorbobbrown@cityoflufkin.com","936-633-0244","https://secure.usmayors.org/mayorphotos/Brown_Bob!673.jpg","http://www.ci.lufkin.tx.us","35510"
"La Porte","TX","Louis Rigby","mayorsoffice@laportetx.gov","281-471-5020","https://secure.usmayors.org/mayorphotos/Rigby_Louis_!2146.JPG","http://www.ci.la-porte.tx.us","35423"
"Socorro","TX","Elia Garcia","mayor@ci.socorro.tx.us","915-208-9612","https://secure.usmayors.org/mayorphotos/Garcia_Elia!54037.jpg","http://www.ci.socorro.tx.us","34533"
"Deer Park","TX","Jerry Mouton Jr.","jmouton@deerparktx.org","281-478-7241","https://secure.usmayors.org/mayorphotos/Mouton_Jerry!284.jpg","http://www.deerparktx.gov","33931"
"Nacogdoches","TX","Shelley Brophy","sbrophy@ci.nacogdoches.tx.us","936-559-2900","https://secure.usmayors.org/mayorphotos/Brophy_Shelley!53513.jpg","http://www.ci.nacogdoches.tx.us","33542"
"Copperas Cove","TX","Bradi Diaz","bdiaz@copperascovetx.gov","254-547-4221","https://secure.usmayors.org/mayorphotos/Diaz_Bradi!54735.jpg","http://www.copperascovetx.gov","32658"
"Cleburne","TX","Scott Cain","scott.cain@cleburne.net","817-645-0900","https://secure.usmayors.org/mayorphotos/0034N00002oIZh2.jpg","https://www.cleburne.net","30720"
"Cibolo","TX","Stan ""Stosh"" Boyle","mayor@cibolotx.gov","210-658-9900","https://secure.usmayors.org/mayorphotos/0034N00002iT6J9.jpg","https://www.cibolotx.gov/","30563"
"Eagle Pass","TX","Ramsey English Cantu","sgarcia@eaglepasstx.us","830-773-1111","https://secure.usmayors.org/mayorphotos/Cantu_Ramsey!1756.jpg","http://www.eaglepasstx.us","29487"
"Hutto","TX","Doug Gaul","doug.gaul@huttotx.gov","512-759-4033","https://secure.usmayors.org/mayorphotos/Gaul_Doug!54351.jpg","http://www.huttotx.gov","26434"
"Hidalgo","TX","Sergio Coronado","scoronado777@gmail.com","956-843-2286","https://secure.usmayors.org/mayorphotos/Coronado_Sergio!54365.jpg","http://www.cityofhidalgo.net","14083"
"Crystal City","TX","Frank Moreno Junior","","830-448-9444","https://secure.usmayors.org/mayorphotos/Lopez_Ricardo!3608.jpg","http://www.cityofcc.org","7446"
"Salt Lake City","UT","Erin J. Mendenhall","erin.mendenhall@slcgov.com","801-535-7704","https://secure.usmayors.org/mayorphotos/Mendenhall_Erin!54800.jpg","http://slcgov.com","200591"
"West Valley City","UT","Ron Bigelow","ron.bigelow@wvc-ut.gov","801-963-3373","https://secure.usmayors.org/mayorphotos/Bigelow_Ron!1258.jpg","http://www.wvc-ut.gov","136401"
"Provo","UT","Michelle G. Kaufusi","mkaufusi@provo.org","801-852-6100","https://secure.usmayors.org/mayorphotos/Kaufusi_Michelle!54067.jpg","http://www.provo.org","116702"
"West Jordan","UT","Jim Riding","jim.riding@westjordan.utah.gov","801-569-5100","https://secure.usmayors.org/mayorphotos/Riding_Jim!54076.jpg","https://www.westjordan.utah.gov","116046"
"Orem","UT","Richard Brunst","rfbrunst@orem.org","801-226-0151","https://secure.usmayors.org/mayorphotos/Brunst_Richard!870.jpg","http://www.orem.org","97521"
"Sandy City","UT","Kurt Bradburn","kbradburn@sandy.utah.gov","801-568-7109","https://secure.usmayors.org/mayorphotos/Bradburn_Kurt!54034.jpg","http://www.sandy.utah.gov","96901"
"Ogden","UT","Mike Caldwell","mayor@ogdencity.com","801-629-8111","https://secure.usmayors.org/mayorphotos/Caldwell_Mike!859.JPG","http://www.ogdencity.com","87325"
"St. George","UT","Jon Pike","jon.pike@sgcity.org","435-674-4253","https://secure.usmayors.org/mayorphotos/Pike_Jon!2832.jpg","http://sgcity.org","87178"
"Layton","UT","Scott Freitag","sfreitag@laytoncity.org","801-336-3801","https://secure.usmayors.org/mayorphotos/Freitag_Scott!54668.jpg","http://www.laytoncity.org","77303"
"South Jordan","UT","Dawn R. Ramsey","dramsey@sjc.utah.gov","801-254-6741","https://secure.usmayors.org/mayorphotos/Ramsey_Dawn!54072.jpg","http://www.sjc.utah.gov","74149"
"Lehi","UT","Mark I. Johnson","mjohnson@lehi-ut.gov","801-768-7100","https://secure.usmayors.org/mayorphotos/Johnson_Mark!54063.jpg","http://lehi-ut.gov","66037"
"Millcreek","UT","Jeff Silvestrini","jsilvestrini@millcreek.us","801-214-2705","https://secure.usmayors.org/mayorphotos/0034N00002lG4ZC.jpg","https://millcreek.us","61270"
"Taylorsville","UT","Kristie Steadman Overson","koverson@taylorsvilleut.gov","801-963-5400","https://secure.usmayors.org/mayorphotos/Overson_Kristie!54074.jpg","http://www.taylorsvilleut.gov","60192"
"Logan","UT","Holly H. Daines","holly.daines@loganutah.org","435-716-9002","https://secure.usmayors.org/mayorphotos/Daines_Holly!54064.jpg","http://www.loganutah.org","51619"
"Murray","UT","D. Blair Camp","blair.camp@murray.utah.gov","801-264-2600","https://secure.usmayors.org/mayorphotos/Camp_D!54031.jpg","http://www.murray.utah.gov","49308"
"Draper","UT","Troy K. Walker","troy.walker@draper.ut.us","801-576-6513","https://secure.usmayors.org/mayorphotos/Walker_Troy!3372.JPG","http://www.draper.ut.us","48319"
"Riverton","UT","Trent Staggs","tstaggs@rivertoncity.com","801-208-3129","https://secure.usmayors.org/mayorphotos/Staggs_Trent!54068.jpg","http://www.rivertoncity.com","44419"
"Bountiful","UT","Randy Lewis","rlewis@bountifulutah.gov","801-298-6146","https://secure.usmayors.org/mayorphotos/Lewis_Randy!127.jpg","http://www.bountifulutah.gov","44098"
"Spanish Fork","UT","Steve Leifson","mayor@spanishfork.org","801-804-4500","https://secure.usmayors.org/mayorphotos/Leifson_Steve!3456.JPG","http://spanishfork.org","39961"
"Roy","UT","Robert E. Dandoy","rdandoy@royutah.org","801-985-9220","https://secure.usmayors.org/mayorphotos/Dandoy_Robert!54069.jpg","http://www.royutah.org","38773"
"Pleasant Grove","UT","Guy L. Fugal","mayor@pgcity.org","801-785-5045","https://secure.usmayors.org/mayorphotos/Fugal_Guy!54066.jpg","http://plgrove.org","38428"
"Kearns","UT","Paula Larsen","robertandpaula90@msn.com","801-963-9150","https://secure.usmayors.org/mayorphotos/Larsen_Paula!3392.JPG","http://www.kearnsutah.org","35731"
"Tooele","UT","Debbie Winn","dwinn@tooelecity.org","435-843-2104","https://secure.usmayors.org/mayorphotos/Winn_Debbie!54075.jpg","http://tooelecity.org/","35251"
"Cottonwood Heights","UT","Mike Peterson","mpeterson@ch.utah.gov","801-944-7087","https://secure.usmayors.org/mayorphotos/Peterson_Mike!54062.jpg","http://cottonwoodheights.utah.gov","34117"
"Midvale","UT","Robert M. Hale","rhale@midvale.com","801-567-7204","https://secure.usmayors.org/mayorphotos/Hale_Robert!54065.jpg","http://www.midvalecity.org","33636"
"Springville","UT","Richard J. Child","rchild@springville.org","801-489-2700","https://secure.usmayors.org/mayorphotos/Child_Richard!54073.jpg","http://www.springville.org","33104"
"Cedar City","UT","Maile Wilson Edwards","mayorwilson@cedarcity.org","435-586-2950","https://secure.usmayors.org/mayorphotos/0034N00002iSAVZ.jpg","https://www.cedarcity.org","33055"
"American Fork","UT","Brad Frost","mayorfrost@afcity.net","801-763-3000","https://secure.usmayors.org/mayorphotos/0034N00002lGWKE.jpg","https://afcity.org","32519"
